depth_chart_position,hashtag,years_exp,birth_city,sport,full_name,practice_description,yahoo_id,team_abbr,active,pandascore_id,metadata,depth_chart_order,college,search_rank,player_id,practice_participation,first_name,search_last_name,espn_id,status,swish_id,birth_date,opta_id,injury_status,gsis_id,birth_state,sportradar_id,height,injury_notes,oddsjam_id,search_full_name,stats_id,age,high_school,team_changed_at,birth_country,last_name,rotowire_id,number,fantasy_positions,weight,injury_body_part,injury_start_date,position,search_first_name,fantasy_data_id,team,rotoworld_id,competitions,news_updated
,#reggiehoward-NFL-FA-72,3.0,,nfl,Reggie Howard,,32544.0,,True,,{'channel_id': '1116853222280003584'},,Toledo,9999999.0,6251,,Reggie,howard,4240239.0,Active,,1996-03-26,,, 00-0035429,,c07e2290-529d-4d55-bef2-1d8139816355,75,,,reggiehoward,,25.0,,,,Howard,14263.0,72.0,['DL'],280,,,DT,reggie,21184.0,,,[],
,#errollthompson-NFL-FA-0,1.0,,nfl,Erroll Thompson,,,,True,,{'channel_id': '1116853320686764032'},,Mississippi State,9999999.0,6991,,Erroll,thompson,,Active,922096.0,1997-10-01,,,,,61a78458-8764-41ea-81ef-6275211760b6,73,,,errollthompson,,24.0,Florence (AL),,,Thompson,15648.0,0.0,['LB'],250,,,LB,erroll,22099.0,,,[],
,#geoffschwartz-NFL-FA-74,12.0,,nfl,Geoff Schwartz,,9018.0,,False,,,,Oregon,9999999.0,442,,Geoff,schwartz,11475.0,Inactive,,1986-07-11,,,,,1d2be514-b036-4032-ba35-0f4c0003affc,"6'6""",,,geoffschwartz,,34.0,Palisades Charter (CA),,,Schwartz,6417.0,74.0,['OL'],340,,,G,geoff,9172.0,,4976.0,[],
,#blakehaubeil-NFL-FA-0,1.0,,nfl,Blake Haubeil,,,,True,,{'channel_id': '1116853423594012672'},,Ohio State,597.0,7855,,Blake,haubeil,,Active,1052016.0,,,,,,c5dd8fc7-7723-4a66-8faf-2106a9898f13,76,,,blakehaubeil,,,Canisius (NY),,,Haubeil,15401.0,0.0,['K'],230,,,K,blake,,,,[],1641341729481.0
,#chasegarbers-NFL-FA-14,1.0,,nfl,Chase Garbers,,,,True,,"{'channel_id': '1116853488798662656', 'source_id': '2e6f363b-db02-467f-a94a-967833af12fb'}",,California,9999999.0,8431,,Chase,garbers,,Active,974916.0,1999-06-06,,,,,f0a26520-d3a2-11ec-96a0-c3471a31202c,74,,,chasegarbers,,24.0,Corona del Mar (CA),,,Garbers,16436.0,14.0,['QB'],225,,,QB,chase,,,,[],1693176942051.0
,#marcusrush-NFL-FA-49,7.0,,nfl,Marcus Rush,,28798.0,,False,,,,Michigan State,9999999.0,2798,,Marcus,rush,2515422.0,Inactive,,1991-06-19,,,00-0031509,,64e79f32-c315-45ec-831b-374c0d6e10be,75,,,marcusrush,,30.0,Archbishop Moeller (OH),,,Rush,10384.0,49.0,['LB'],251,,,OLB,marcus,17266.0,,,[],
,#duplicateplayer-NFL-FA-0,0.0,,nfl,Duplicate Player,,,,False,,,,,9999999.0,5114,,Duplicate,player,,Inactive,,,,,,,,,,,duplicateplayer,,,,,,Player,,0.0,,,,,,duplicate,20014.0,,12288.0,[],
,#williamossai-NFL-FA-47,4.0,,nfl,William Ossai,,31374.0,,True,,{'channel_id': '1116853103350513664'},,San Jose State,9999999.0,5444,,William,ossai,3056616.0,Active,,1995-08-14,,,,,34a8d418-2fc4-4d78-aeb9-454169562a49,74,,,williamossai,,26.0,Oak Grove,,,Ossai,,47.0,['LB'],235,,,LB,william,20491.0,,,[],
,#ihmirsmithmarsette-NFL-NYG-87,4.0,,nfl,Ihmir Smith-Marsette,,,,True,,"{'channel_id': '1113708882271694848', 'rookie_year': '2021'}",,Iowa,670.0,7559,,Ihmir,smithmarsette,,Active,1059221.0,1999-08-29,,,,,39156891-0d05-470b-8b64-751602820bb1,73,,F14F275570BD,ihmirsmithmarsette,,26.0,Weequahic (NJ),,,Smith-Marsette,15287.0,87.0,['WR'],185,,,WR,ihmir,,NYG,,[],1756331423464.0
,#miltonwright-NFL-FA-38,1.0,,nfl,Milton Wright,,,,True,,{'channel_id': '1116852700810575872'},,Purdue,9999999.0,11536,,Milton,wright,,Active,1180448.0,2000-09-28,,Questionable,,,f9a542c0-2c05-11ee-97f7-d136719400ef,75,,,miltonwright,,22.0,Christian Academy of Louisville (KY),,,Wright,17652.0,38.0,['WR'],195,Undisclosed,,WR,milton,,,,[],1694122225658.0
,#terronarmstead-NFL-FA-72,12.0,,nfl,Terron Armstead,,26698.0,,True,,"{'channel_id': '1113708735030652928', 'rookie_year': '2013'}",,Arkansas-Pine Bluff,9999999.0,1552,,Terron,armstead,15821.0,Active,561826.0,1991-07-23,,NA,00-0030067,,0cb6209d-2397-4be2-9cb7-f990bfb67e69,77,,C694B982E839,terronarmstead,,33.0,Cahokia (IL),,,Armstead,8827.0,72.0,"['OL', 'OT']",305,Undisclosed,,T,terron,15193.0,,8464.0,[],1743908715633.0
,#natehall-NFL-FA-0,3.0,,nfl,Nate Hall,,32206.0,,True,,{'channel_id': '1116853190789169152'},,Northwestern,9999999.0,6027,,Nate,hall,3116134.0,Active,830840.0,1996-04-06,,, 00-0035415,,2b13e2a3-22c5-41cc-b13f-30c501f7c810,74,,,natehall,,26.0,Southview (OH),,,Hall,13860.0,0.0,['LB'],236,,,LB,nate,20783.0,,,[],1634187613237.0
LDT,#warrenbrinson-NFL-GB-91,0.0,,nfl,Warren Brinson,,,,True,,"{'channel_id': '1221987097032798209', 'rookie_year': '2025'}",3.0,Georgia,9999999.0,12704,,Warren,brinson,,Active,,2002-02-04,,,,,93246c54-f4ab-43bf-8666-bb7c1895b544,77,,2811C1EAB8FDA6DE,warrenbrinson,,23.0,IMG Academy (GA),,,Brinson,18694.0,91.0,['DL'],315,,,DL,warren,,GB,,[],1754644241353.0
,#michaelmorgan-NFL-FA-51,9.0,,nfl,Michael Morgan,,25096.0,,False,,,,Southern California,9999999.0,994,,Michael,morgan,14292.0,Inactive,,1988-01-16,,,,,c4e604ea-cea1-4cde-bdb0-e95a747db0ee,"6'3""",,,michaelmorgan,322838.0,32.0,Skyline (TX),,,Morgan,7814.0,51.0,['LB'],226,,,LB,michael,13474.0,,,[],
,#blakejackson-NFL-FA-0,4.0,,nfl,Blake Jackson,,31775.0,,False,,,,Mary Hardin-Baylor,9999999.0,5779,,Blake,jackson,2975813.0,Inactive,,1994-03-07,,,00-0034864,,0b4213fc-6c2a-477d-b4c0-0983e16aa3fb,72,,,blakejackson,692014.0,27.0,Dobie,,,Jackson,13407.0,0.0,['WR'],205,,,WR,blake,20682.0,,,[],1580262360761.0
OL,#jakematthews-NFL-ATL-70,11.0,,nfl,Jake Matthews,,27534.0,,True,,"{'channel_id': '1113708864789835777', 'rookie_year': '2014'}",,Texas A&M,9999999.0,2172,,Jake,matthews,16713.0,Active,556541.0,1992-02-11,,,00-0031279,,ee9c975e-68f9-49cc-886d-f1d00286305d,77,,2F112C5060B5,jakematthews,,33.0,Elkins (TX),,,Matthews,9248.0,70.0,"['OL', 'OT']",310,,,T,jake,16531.0,ATL,9372.0,[],1752538825335.0
,#jaylee-NFL-FA-0,9.0,,nfl,Jay Lee,,29780.0,,True,,"{'channel_id': '1202954214116950016', 'rookie_year': '2016'}",,Baylor,9999999.0,3520,,Jay,lee,2577051.0,Active,,1993-06-29,,,,,7f35f456-4ac5-4fdf-bbcc-395d0fffb728,75,,,jaylee,,31.0,Allen,,,Lee,11252.0,0.0,['WR'],220,,,WR,jay,18286.0,,,[],
,#phidarianmathis-NFL-FA-98,3.0,,nfl,Phidarian Mathis,,,,True,,"{'channel_id': '1113708699148382208', 'rookie_year': '2022'}",,Alabama,9999999.0,8273,,Phidarian,mathis,,Active,1060249.0,1998-04-26,,,,,a1aa3c7c-7043-41a3-a522-a34a8ae3f085,76,,741EE6B5EEE7,phidarianmathis,,27.0,Neville (LA),,,Mathis,16133.0,98.0,['DL'],312,,,DL,phidarian,,,,[],1755810024356.0
LDE,#nickbosa-NFL-SF-97,6.0,,nfl,Nick Bosa,,31834.0,,True,,"{'channel_id': '1113708877909618688', 'rookie_year': '2019'}",1.0,Ohio State,131.0,5816,,Nick,bosa,4040605.0,Active,946531.0,1997-10-23,,Questionable, 00-0035717,,987c5e68-21d5-4bcb-a5f3-2e09cc512374,76,Soreness,3250B1366213,nickbosa,,27.0,St. Thomas Aquinas (FL),,,Bosa,13421.0,97.0,['DL'],266,Neck,,DE,nick,20713.0,SF,13937.0,[],1755653721945.0
,#malcolmbrown-NFL-FA-41,8.0,,nfl,Malcolm Brown,,28990.0,,True,,{'channel_id': '1116852816065855488'},,Texas,9999999.0,2588,,Malcolm,brown,2570986.0,Active,604724.0,1993-05-15,,,00-0031806,,0e7e6cbb-0e88-4a74-b457-1753851e37f3,71,,,malcolmbrown,604724.0,29.0,Byron P. Steele (TX),,,Brown,10202.0,41.0,['RB'],225,,,RB,malcolm,17053.0,,10674.0,[],1673646643602.0
,#kylebrindza-NFL-FA-2,5.0,,nfl,Kyle Brindza,,28878.0,,False,,,,Notre Dame,9999999.0,2649,,Kyle,brindza,2576045.0,Inactive,,1993-01-13,,,,,91c4f25c-e9cf-4bd3-baad-8ca97ca6df7e,"6'0""",,,kylebrindza,592899.0,27.0,Plymouth (MI),,,Brindza,10641.0,2.0,['K'],239,,,K,kyle,17117.0,,,[],
,#odonnellfortune-NFL-FA-39,0.0,,nfl,O'Donnell Fortune,,,,True,,"{'channel_id': '1225188141837594624', 'rookie_year': '0'}",,South Carolina,680.0,13159,,O'Donnell,fortune,,Active,,2001-09-08,,,,,d208a050-29dc-11f0-ac45-95731db72366,73,,597F4B8E2A1E37F4,odonnellfortune,,23.0,Sumter (SC),,,Fortune,18603.0,39.0,['DB'],185,,,CB,odonnell,,,,[],1755903634353.0
,#tyricebeverette-NFL-FA-37,4.0,,nfl,Tyrice Beverette,,31693.0,,True,,{'channel_id': '1116853149810819072'},,Stony Brook,9999999.0,5712,,Tyrice,beverette,3049935.0,Active,,1995-01-28,,,00-0034695,,e3a87257-7012-48c5-8ab2-8322f3a95f2d,72,,,tyricebeverette,,26.0,Lakewood,,,Beverette,13329.0,37.0,['DB'],210,,,FS,tyrice,20638.0,,,[],1535901902042.0
,#jerryrichardson-NFL-FA-0,0.0,,nfl,Jerry Richardson,,,,False,,,,,9999999.0,4763,,Jerry,richardson,,Inactive,,,,,,,,,,,jerryrichardson,,,,,,Richardson,,0.0,,,,,,jerry,19682.0,,9446.0,[],
,#carloswatkins-NFL-TEN-96,8.0,,nfl,Carlos Watkins,,30255.0,,True,,"{'channel_id': '1116852932470374400', 'rookie_year': '2017'}",,Clemson,688.0,4166,,Carlos,watkins,2977681.0,Active,653112.0,1993-12-05,,,00-0033563,,1df2f078-18d8-4bb4-9d6a-9ba4bcb126bf,75,,DD3421F5DBD1,carloswatkins,,31.0,Chase (NC),,,Watkins,11951.0,96.0,['DL'],305,,,DE,carlos,19012.0,TEN,,[],1747237231768.0
,#georgeaston-NFL-FA-45,3.0,,nfl,George Aston,,32216.0,,True,,{'channel_id': '1116853250641887232'},,Pittsburgh,9999999.0,6435,,George,aston,3136308.0,Active,,1996-02-01,,, 00-0034946,,e046beb7-3d9f-4f30-9b33-2b61592461ff,72,,,georgeaston,840354.0,25.0,Sherando (VA),,,Aston,14079.0,45.0,['RB'],240,,,FB,george,21365.0,,,[],1596410418981.0
,#jerrellfreeman-NFL-FA-50,12.0,,nfl,Jerrell Freeman,,25697.0,,False,,,,Mary Hardin-Baylor,9999999.0,1108,,Jerrell,freeman,11533.0,Inactive,,1986-05-01,,,,,0d7e6884-20da-4b59-8fd5-1e15c5000c36,"6'0""",,,jerrellfreeman,441739.0,34.0,Waco University (TX),,,Freeman,5891.0,50.0,['LB'],235,,,LB,jerrell,13999.0,,7472.0,[],1525299601237.0
,#bubmeans-NFL-NO-16,1.0,,nfl,Bub Means,,,,True,,"{'channel_id': '1113708688557764608', 'rookie_year': '2024'}",9.0,Pittsburgh,610.0,11748,,Bub,means,,Inactive,1172080.0,2001-01-10,,IR,,,ef0feb13-57b8-474c-a723-cf03f57a321a,74,,E1BE969A464F,bubmeans,,24.0,Lovejoy (GA),,,Means,17942.0,16.0,['WR'],215,Lower Leg,,WR,bub,,NO,,[],1755832828172.0
,#eldridgemassington-NFL-NO-86,1.0,,nfl,Eldridge Massington,,31740.0,,True,,{'channel_id': '1116853156051943424'},,UCLA,1123.0,5744,,Eldridge,massington,3047578.0,Active,,1995-01-26,,,,,,"6'2""",,,eldridgemassington,733071.0,24.0,,,,Massington,13346.0,86.0,['WR'],210,,,WR,eldridge,20653.0,NO,,[],1533507902281.0
,#terrelljennings-NFL-NE-26,1.0,,nfl,Terrell Jennings,,,,True,,"{'channel_id': '1113708795780952064', 'rookie_year': '2024'}",,Florida A&M,643.0,12412,,Terrell,jennings,,Active,1182082.0,2001-03-01,,,,,e6fc9a80-1168-11ef-8e6a-d7d3a1fb0861,72,,5125786282BA,terrelljennings,,24.0,Mandarin (FL),,,Jennings,18368.0,26.0,['RB'],217,,,RB,terrell,,NE,,[],1756335023454.0
,#carterwarren-NFL-ATL-66,2.0,,nfl,Carter Warren,,,,True,,"{'channel_id': '1113708742903361536', 'rookie_year': '2023'}",,Pittsburgh,9999999.0,10948,,Carter,warren,,Active,1061649.0,1999-01-19,,,,,4739afd8-0aa4-4b23-a417-41d15e8094be,77,,503CC088DC29,carterwarren,,26.0,Passaic Tech (NJ),,,Warren,16738.0,66.0,['OL'],311,,,OL,carter,,ATL,,[],1703131225624.0
NT,#dexterlawrence-NFL-NYG-97,6.0,,nfl,Dexter Lawrence,,31849.0,,True,,"{'channel_id': '1113708674603315200', 'rookie_year': '2019'}",1.0,Clemson,330.0,5847,,Dexter,lawrence,4035483.0,Active,913535.0,1997-11-12,,Questionable, 00-0035683,,31bd7a4c-8eaf-4ea3-871c-b44420c804f8,76,Dislocated,7BED4F1D97BB,dexterlawrence,,27.0,Wake Forest (NC),,,Lawrence,13568.0,97.0,['DL'],340,Elbow,,DT,dexter,20852.0,NYG,,[],1753392039708.0
,#kevinaustin-NFL-NO-81,3.0,,nfl,Kevin Austin,,,,True,,"{'channel_id': '1116853473866940416', 'rookie_year': '2022', 'source_id': 'e1e1acdd-8aea-48b0-958e-ca34dfbb4fb1'}",,Notre Dame,950.0,8200,,Kevin,austin,,Active,1130526.0,2000-03-30,,,,,3173c5c0-cbb6-11ec-88c8-199e5defa0d2,74,,92D84F7FB9FA,kevinaustin,,25.0,North Broward Prep (FL),,,Austin,16026.0,81.0,['WR'],200,,,WR,kevin,,NO,,[],1756339825257.0
,#taiwanjones-NFL-FA-36,12.0,,nfl,Taiwan Jones,,24912.0,,True,,{'channel_id': '1116853540069834752'},,Eastern Washington,618.0,886,,Taiwan,jones,14167.0,Active,386116.0,1988-07-26,,,00-0028063,,adadafa1-dc37-486d-8538-7db1e1b5f71e,72,,2D5EE8FBFED8,taiwanjones,386116.0,35.0,Deer Valley (CA),,,Jones,7324.0,36.0,['RB'],195,,,RB,taiwan,13063.0,,,[],1696358150213.0
,#brendanmahon-NFL-FA-63,4.0,,nfl,Brendan Mahon,,31311.0,,False,,,,Penn State,9999999.0,5512,,Brendan,mahon,3057991.0,Inactive,,1995-01-17,,,00-0034582,,a25bf0a9-84a3-49c3-9969-50b046a0fa30,76,,,brendanmahon,,26.0,Randolph,,,Mahon,13235.0,63.0,['OL'],320,,,G,brendan,20104.0,,,[],1544112331423.0
,#frankiegriffin-NFL-FA-35,2.0,,nfl,Frankie Griffin,,33226.0,,True,,{'channel_id': '1116853397228617728'},,Texas State,9999999.0,7486,,Frankie,griffin,3128609.0,Active,,1995-10-23,,,,,0103e24e-4131-46a7-9a01-1e71dc89824a,72,,,frankiegriffin,,26.0,Klein Collins (TX),,,Griffin,14898.0,35.0,['LB'],205,,,LB,frankie,22460.0,,,[],
,#rashadjennings-NFL-FA-23,11.0,,nfl,Rashad Jennings,,9514.0,,False,,,,Liberty,9999999.0,380,,Rashad,jennings,12503.0,Inactive,,1985-03-26,,,,,8d0e85c6-a77b-4e2c-97da-3ce6dbe34d34,"6'1""",,,rashadjennings,269058.0,35.0,Lynchburg (VA),,,Jennings,6007.0,23.0,['RB'],231,,,RB,rashad,8649.0,,5273.0,[],1512750001181.0
,#jasondavis-NFL-FA-0,19.0,,nfl,Jason Davis,,,,False,,,,West Virginia,9999999.0,6731,,Jason,davis,,Inactive,,1980-05-12,,NA,,,4a6ec8a5-2d5f-4783-86df-4ca4dddf40c1,75,,,jasondavis,,41.0,,,,Davis,,0.0,['LB'],290,,,OLB,jason,21652.0,,,[],
,#andrewadams-NFL-FA-37,8.0,,nfl,Andrew Adams,,29841.0,,True,,"{'channel_id': '1116852905240952832', 'rookie_year': '2016'}",,UConn,9999999.0,3764,,Andrew,adams,2576599.0,Active,606570.0,1992-10-28,,,00-0032637,,23557a45-6dc7-43c8-a4c6-f53ae72ff660,71,,6F3F689EE215,andrewadams,606570.0,31.0,Woodward Academy (GA),,,Adams,11527.0,37.0,['DB'],202,,,DB,andrew,18576.0,,,[],1697577630326.0
RB,#najeeharris-NFL-LAC-22,4.0,,nfl,Najee Harris,,,,True,,"{'channel_id': '1113708818006568961', 'rookie_year': '2021'}",5.0,Alabama,90.0,7528,,Najee,harris,,Active,973964.0,1998-03-09,,Questionable,,,48ec58c3-ec26-4434-b005-8d34035e6667,73,,4D6EEDE67321,najeeharris,,27.0,Antioch (CA),,,Harris,15468.0,22.0,['RB'],242,Eye,,RB,najee,,LAC,,[],1756257321427.0
,#tecorycouch-NFL-BUF-33,1.0,,nfl,Te'Cory Couch,,,,True,,"{'channel_id': '1113708757440819200', 'rookie_year': '2024'}",,Miami (FL),694.0,12380,,Te'Cory,couch,,Inactive,1179188.0,1999-09-06,,Questionable,,,925d25b0-0ecc-11ef-890b-59ac76551f0e,70,,3FC2A166E67C,tecorycouch,,25.0,Chaminade-Madonna (FL),,,Couch,18312.0,33.0,['DB'],175,Hamstring,,CB,tecory,,BUF,,[],1756347326637.0
,#marquescox-NFL-FA-70,0.0,,nfl,Marques Cox,,,,True,,"{'channel_id': '1223164868580872192', 'rookie_year': '2025'}",,Kentucky,9999999.0,13071,,Marques,cox,,Active,,,,,,,eba202b0-2575-11f0-b0ba-213f959098a7,77,,5AE0527965576475,marquescox,,,Peoria (IL),,,Cox,,70.0,['OT'],312,,,OT,marques,,,,[],
,#jojoozougwu-NFL-FA-0,2.0,,nfl,JoJo Ozougwu,,,,True,,"{'channel_id': '1116853540703174656', 'years_exp_shift': '1'}",,Arkansas State,9999999.0,8866,,JoJo,ozougwu,,Active,912241.0,1997-08-05,,,,,ca34a480-d3e2-11ec-8afa-57d9afd0ecba,74,,,jojoozougwu,,25.0,North Texas (TX),,,Ozougwu,16572.0,0.0,['DL'],236,,,DE,jojo,,,,[],1667345440760.0
,#terrybeckner-NFL-FA-0,3.0,,nfl,Terry Beckner,,32047.0,,True,,{'channel_id': '1116853177367396352'},,Missouri,9999999.0,5925,,Terry,beckner,3924310.0,Inactive,,1997-03-02,,NA, 00-0035302,,b8c4a63d-775b-47c6-9be3-ef321658c600,76,,,terrybeckner,882332.0,24.0,East St. Louis (IL),,,Beckner,,0.0,['DL'],295,,,DT,terry,21028.0,,,[],
,#jamalmarcus-NFL-FA-68,5.0,,nfl,Jamal Marcus,,30545.0,,True,,{'channel_id': '1116852987713552384'},,Akron,9999999.0,4562,,Jamal,marcus,2976300.0,Inactive,,1994-08-17,,,,,26d1cfa6-5ad8-4893-a09d-15bcce36f9bd,74,,,jamalmarcus,,27.0,Hillside (NC),,,Marcus,,68.0,['LB'],249,,,LB,jamal,19446.0,,,[],
NB,#johnathanedwards-NFL-IND-35,0.0,,nfl,Johnathan Edwards,,,,True,,"{'channel_id': '1223451805799690241', 'rookie_year': '2025'}",2.0,Tulane,9999999.0,13107,,Johnathan,edwards,,Active,,2001-11-16,,,,,e4b8a770-2619-11f0-9545-db5fd58c23a0,73,,,johnathanedwards,,23.0,Parkway North (MO),,,Edwards,19078.0,35.0,['DB'],201,,,DB,johnathan,,IND,,[],1756089350776.0
,#mitchellschwartz-NFL-FA-71,10.0,,nfl,Mitchell Schwartz,,25747.0,,True,,{'channel_id': '1116852645038915584'},,California,9999999.0,1083,,Mitchell,schwartz,14951.0,Active,,1989-06-08,,,00-0029253,,8cf11162-ffe7-44ad-b5d6-8eef717b5ac2,77,,,mitchellschwartz,,32.0,Palisades Charter (CA),,,Schwartz,8205.0,71.0,['OL'],320,,,T,mitchell,13905.0,,7535.0,[],1657860956489.0
,#juantebaldwin-NFL-FA-39,4.0,,nfl,Juante Baldwin,,31756.0,,True,,{'channel_id': '1116853159789068288'},,Pittsburg State,9999999.0,5764,,Juante,baldwin,4327530.0,Active,,1994-10-24,,,00-0034821,,5c6f3e4a-dee5-4aae-a128-14d638293a75,71,,,juantebaldwin,,27.0,North Kansas City,,,Baldwin,12873.0,39.0,['DB'],188,,,CB,juante,20671.0,,,[],
,,,,nfl,,,,,True,,,,,,CIN,,Cincinnati,,,,,,,,,,,,,,,,,,,,Bengals,,,['DEF'],,,,DEF,,,CIN,,,
,#jalenmyrick-NFL-FA-30,5.0,,nfl,Jalen Myrick,,30335.0,,False,,,,Minnesota,9999999.0,4246,,Jalen,myrick,3040198.0,Inactive,,1995-02-27,,,00-0033587,,28270bed-0130-4ef3-aee9-c7069a662c46,71,,,jalenmyrick,,26.0,Savannah Christian Prep (GA),,,Myrick,12027.0,30.0,['DB'],200,,,CB,jalen,19092.0,,,[],1566260420636.0
,#brandenbowen-NFL-FA-75,2.0,,nfl,Branden Bowen,,33134.0,,True,,{'channel_id': '1116853351271628800'},,Ohio State,9999999.0,7219,,Branden,bowen,3915509.0,Active,,1996-09-12,,,,,be193ede-9edf-4c21-aa48-35310703da14,79,,,brandenbowen,,25.0,Corner Canyon (UT),,,Bowen,14966.0,75.0,['OL'],315,,,OL,branden,22221.0,,,[],1596398417783.0
,#scotttolzien-NFL-FA-16,9.0,,nfl,Scott Tolzien,,25171.0,,False,,,,Wisconsin,9999999.0,896,,Scott,tolzien,14353.0,Inactive,,1987-09-04,,,,,32d5dc32-c443-4db7-8709-4c6238a3000b,"6'2""",,,scotttolzien,332096.0,33.0,Fremd (IL),,,Tolzien,7663.0,16.0,['QB'],215,,,QB,scott,13103.0,,6893.0,[],1561606803403.0
,#coltonjumper-NFL-FA-51,4.0,,nfl,Colton Jumper,,31412.0,,True,,{'channel_id': '1116853104944349184'},,Tennessee,9999999.0,5453,,Colton,jumper,3115352.0,Active,,1994-11-26,,,00-0034117,,ebb3f664-8f39-448b-89aa-422f4aa9e312,74,,,coltonjumper,,27.0,Baylor School (TN),,,Jumper,13105.0,51.0,['LB'],229,,,OLB,colton,20334.0,,,[],1584653435225.0
,#lancemccutcheon-NFL-FA-82,3.0,,nfl,Lance McCutcheon,,,,True,,"{'channel_id': '1113708747403849728', 'rookie_year': '2022'}",,Montana State,519.0,8745,,Lance,mccutcheon,,Active,1056392.0,1999-02-28,,,,,fb2a4c20-d207-11ec-ab20-b37737d70cc4,75,,C8B2EC929281,lancemccutcheon,,26.0,Bozeman (MT),,,McCutcheon,16406.0,82.0,['WR'],202,,,WR,lance,,,,[],1756169406369.0
K,#tylerloop-NFL-BAL-33,0.0,,nfl,Tyler Loop,,,,True,,"{'channel_id': '1221987115588399104', 'rookie_year': '2025'}",1.0,Arizona,161.0,12711,,Tyler,loop,,Active,,2001-08-04,,,,,a6b8b5d3-a2f2-4532-ade3-dc122b6b240c,71,,655775582EF561A9,tylerloop,,24.0,Lovejoy (TX),,,Loop,18742.0,33.0,['K'],191,,,K,tyler,,BAL,,[],1755404717912.0
,#michaeldeiter-NFL-WAS-60,6.0,,nfl,Michael Deiter,,31910.0,,True,,"{'channel_id': '1113708697462272000', 'rookie_year': '2019'}",,Wisconsin,9999999.0,5898,,Michael,deiter,3121541.0,Active,823140.0,1996-09-03,,, 00-0035686,,6d96bf47-e8c7-4683-8291-74dc426a38cb,78,,46FFA77D59FA,michaeldeiter,,28.0,Genoa Area (OH),,,Deiter,13581.0,60.0,['OL'],315,,,OL,michael,21065.0,WAS,,[],1741977335550.0
,#deanclark-NFL-NYJ-35,0.0,,nfl,Dean Clark,,,,True,,"{'channel_id': '1222938409790603264', 'rookie_year': '2025'}",,Fresno State,9999999.0,12920,,Dean,clark,,Active,,,,,,,b3161f70-24fe-11f0-95dd-439d3ee090de,73,,DC243D1E423189DA,deanclark,,,Massillon Washington (OH),,,Clark,19074.0,35.0,['DB'],206,,,DB,dean,,NYJ,,[],
,#williamjackson-NFL-FA-17,7.0,,nfl,William Jackson,,29258.0,,True,,{'channel_id': '1116852835728752640'},,Houston,9999999.0,3184,,William,jackson,3061106.0,Inactive,652244.0,1992-10-27,,,00-0033107,,c967809a-7c88-447d-9d9f-6aebfc8370f7,72,,,williamjackson,,30.0,Wheatley (TX),,,Jackson,11067.0,17.0,['DB'],189,,,CB,william,17945.0,,11361.0,[],1692846324804.0
,#jacobecovington-NFL-FA-40,0.0,,nfl,Jacobe Covington,,,,True,,"{'channel_id': '1222319311213838336', 'rookie_year': '2025'}",,USC,9999999.0,12806,,Jacobe,covington,,Active,,,,,,,12665370-23a4-11f0-9e85-b92dafb299c8,74,,3E21CF1268190B69,jacobecovington,,,Saguaro (AZ),,,Covington,18999.0,40.0,['DB'],200,,,CB,jacobe,,,,[],
,#jeffcotton-NFL-FA-0,3.0,,nfl,Jeff Cotton,,32978.0,,True,,{'channel_id': '1116853368304697344'},,Idaho,9999999.0,7319,,Jeff,cotton,4282647.0,Inactive,1074309.0,1997-04-17,,Questionable,,,2b0e3931-07d2-4b03-9b28-489258465ac2,74,,,jeffcotton,,26.0,Pima (AZ),,,Cotton,14922.0,0.0,['WR'],206,Undisclosed,,WR,jeff,22311.0,,,[],1692222623840.0
,#maxmccaffrey-NFL-FA-0,6.0,,nfl,Max McCaffrey,,29961.0,,False,,,,Duke,9999999.0,3840,,Max,mccaffrey,2969896.0,Inactive,,1994-05-17,,,00-0032937,,a02175de-7356-40c9-a14f-f90de29830d7,74,,,maxmccaffrey,691495.0,27.0,Valor Christian (CO),,,McCaffrey,11207.0,0.0,['WR'],200,,,WR,max,18660.0,,,[],1574544924851.0
,#kharilee-NFL-FA-0,7.0,,nfl,Khari Lee,,28893.0,,False,,,,Bowie State,925.0,2686,,Khari,lee,3144062.0,Inactive,,1992-01-16,,,00-0031922,,98a944cf-0fc3-4a0b-9011-490722667d37,76,,,kharilee,846695.0,29.0,Western Tech (MD),,,Lee,10503.0,0.0,['TE'],253,,,TE,khari,17154.0,,,[],1605037813970.0
OL,#brandoncrenshawdickson-NFL-TEN-78,0.0,,nfl,Brandon Crenshaw-Dickson,,,,True,,"{'channel_id': '1222062623088971776', 'rookie_year': '2025'}",,Florida,9999999.0,12782,,Brandon,crenshawdickson,,Active,,2001-02-22,,,,,941ca700-2310-11f0-a693-43915fa67f2c,79,,0F7EFFADB3275B00,brandoncrenshawdickson,,24.0,Narbonne (CA),,,Crenshaw-Dickson,,78.0,['OT'],316,,,OT,brandon,,TEN,,[],
,#eddievanderdoes-NFL-SF-63,5.0,,nfl,Eddie Vanderdoes,,30201.0,,True,,{'channel_id': '1116852927722422272'},,UCLA,1157.0,4121,,Eddie,vanderdoes,3047570.0,Active,,1994-10-13,,,00-0033924,,3618e094-0273-4e99-9641-65cc488128e5,75,,,eddievanderdoes,744687.0,27.0,Auburn Placer (CA),,,Vanderdoes,11948.0,63.0,['DL'],315,,,DT,eddie,18967.0,SF,,[],1629229246609.0
